Date,WOW.AX,QBE.AX,COH.AX,ORG.AX,TWE.AX,BHP.AX,CBA.AX,TLS.AX,GMG.AX,ALL.AX
2021-03-08 00:00:00+11:00,37.65553665161133,9.08433723449707,193.8956298828125,4.275997638702393,10.588774681091309,41.60491180419922,82.3699722290039,3.073086977005005,16.554100036621094,31.540416717529297
2021-03-09 00:00:00+11:00,37.713233947753906,9.43224811553955,196.62535095214844,4.294711112976074,10.71425724029541,41.27631759643555,82.90766143798828,3.0533876419067383,16.36798667907715,31.73699378967285
2021-03-10 00:00:00+11:00,37.4055290222168,9.267956733703613,194.86358642578125,4.210501194000244,11.023137092590332,40.10518264770508,81.80398559570312,3.023838758468628,16.279830932617188,32.46432113647461
2021-03-11 00:00:00+11:00,37.29975509643555,9.306612968444824,195.1055908203125,4.201144218444824,11.100356101989746,39.43114471435547,81.54928588867188,3.013989210128784,16.103515625,33.2702751159668
2021-03-12 00:00:00+11:00,37.588226318359375,9.33560562133789,197.67074584960938,4.360207557678223,10.79147720336914,40.41692352294922,81.58702087402344,3.023838758468628,16.24064826965332,33.88948440551758
2021-03-15 00:00:00+11:00,37.7901611328125,9.42258358001709,198.97752380371094,4.444417953491211,10.675646781921387,40.341094970703125,81.50212097167969,3.0533876419067383,16.583484649658203,33.928802490234375
2021-03-16 00:00:00+11:00,38.16517639160156,9.451576232910156,202.4912872314453,4.453774929046631,10.694952011108398,39.464847564697266,82.23790740966797,3.073086977005005,17.1516170501709,34.086063385009766
2021-03-17 00:00:00+11:00,37.83823776245117,9.36459732055664,203.27532958984375,4.341494560241699,10.598426818847656,38.81608581542969,82.171875,3.1420345306396484,16.9067325592041,34.14503479003906
2021-03-18 00:00:00+11:00,37.26129150390625,9.345270156860352,197.93209838867188,4.3321380615234375,10.71425724029541,38.49591827392578,80.88896942138672,3.1420345306396484,16.70102882385254,33.977943420410156
2021-03-19 00:00:00+11:00,37.4055290222168,9.451576232910156,196.44142150878906,4.294711112976074,10.521206855773926,37.83030700683594,79.90792846679688,3.161733865737915,16.9067325592041,33.41770553588867
